사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-01,7호선,2724,사가정,11,2,"10,865","1,203","20,069","6,731","44,503","9,823","60,481","20,881","37,237","16,067","24,837","14,415","21,880","15,988","25,384","17,288","23,055","18,807","21,284","20,821","20,958","26,588","21,482","30,914","23,138","38,774","22,632","58,046","16,290","46,138","11,703","28,034","9,368","25,380","7,340","21,386","3,948","11,879",572,"3,901",6,22,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2725,용마산(용마폭포공원),6,0,"4,314",504,"9,071","2,129","18,893","3,093","25,086","7,245","14,277","4,952","9,082","5,065","8,161","4,762","8,263","5,569","7,712","6,248","6,499","6,698","6,466","8,723","6,640","10,450","7,000","12,605","6,497","19,092","4,133","15,896","2,953","9,695","2,182","9,435","1,599","8,436",904,"5,338",159,"1,802",0,12,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2726,중곡,4,0,"5,460",684,"10,858","3,601","24,702","11,863","37,921","24,996","25,128","13,200","15,934","9,484","14,647","8,951","15,480","10,201","14,496","11,736","13,563","12,193","13,609","15,119","15,789","17,670","19,315","21,235","21,412","30,515","10,979","24,016","7,699","16,024","6,106","14,518","4,671","12,743","2,006","7,193",317,"2,284",1,12,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2727,군자(능동),65,2,"7,434",779,"12,133","4,892","30,102","7,940","48,935","22,484","34,288","17,122","20,823","11,818","18,010","11,689","20,101","12,574","20,085","14,337","19,268","15,352","19,440","18,784","22,002","21,593","27,057","27,008","30,122","39,147","19,610","29,784","16,064","19,675","15,137","17,031","12,060","14,808","6,338","8,940","1,245","3,090",2,50,1,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2728,어린이대공원(세종대),31,2,"2,822",711,"6,280","6,473","16,485","12,722","27,960","39,801","20,956","32,214","14,055","18,330","15,375","16,218","17,167","19,028","18,407","21,069","18,031","17,976","21,435","16,996","29,838","17,924","35,710","19,797","36,091","28,095","19,166","20,649","14,314","14,344","13,615","13,007","11,718","12,958","6,278","8,931","1,090","2,601",0,17,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2729,건대입구,61,1,"3,699","1,161","4,731","7,911","11,359","17,396","16,978","29,939","14,376","27,649","12,674","21,310","15,007","20,546","16,952","22,183","18,607","25,245","21,492","23,505","26,258","23,470","30,145","24,218","37,413","29,261","33,484","36,249","23,526","23,277","24,677","13,634","20,404","11,477","17,491","9,502","9,322","5,470","1,418","2,830",2,192,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2730,자양(뚝섬한강공원),7,0,"4,112",593,"8,085","3,335","17,185","5,723","27,418","10,935","18,853","9,052","11,617","9,112","10,682","9,539","11,249","11,151","11,826","13,964","12,410","15,080","14,431","15,339","17,126","14,888","17,273","17,602","13,567","24,173","7,953","17,470","6,217","11,645","5,296","11,256","4,444","9,784","2,116","5,387",334,"1,598",0,13,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2731,청담,15,0,"2,180","3,559","5,831","27,657","9,217","49,793","13,055","117,031","11,323","78,569","10,880","30,439","13,253","20,078","17,179","20,183","17,827","20,320","22,064","17,863","28,906","16,144","37,034","16,385","61,286","17,632","89,128","17,475","44,885","11,733","25,866","8,659","23,228","7,840","16,375","5,884","4,419","3,425",611,"2,246",0,7,0,1,0,0,2025-02-03 08:57:30
2025-01,7호선,2732,강남구청,17,0,"1,599","1,515","3,680","13,404","6,135","30,210","7,937","90,183","8,317","84,917","8,722","37,459","10,840","21,834","13,387","19,393","15,379","20,603","19,686","17,903","24,269","16,388","28,911","16,037","45,849","18,259","74,095","18,716","46,014","12,263","29,145","8,231","27,804","6,305","18,807","5,178","8,158","3,517","1,385","1,520",4,3,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2733,학동,5,0,"1,675","1,308","4,323","20,823","7,280","48,132","9,894","153,925","9,788","114,129","10,166","48,635","13,537","26,058","16,986","22,218","20,412","25,407","25,266","21,512","32,161","17,392","41,769","17,035","76,527","18,364","138,143","18,430","65,633","11,054","35,194","7,431","29,692","6,420","21,580","4,752","8,116","3,085","1,305",971,2,2,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2734,논현,59,1,"2,712","1,345","4,178","15,355","7,254","34,623","12,005","91,290","10,297","79,202","10,413","34,119","12,450","22,339","14,476","21,364","16,202","23,832","21,256","22,170","26,048","20,430","32,084","22,729","54,112","26,767","86,660","31,386","48,836","17,847","32,985","10,710","33,630","8,470","30,580","6,536","15,620","4,859","2,885","2,063",5,17,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2735,반포,13,0,867,"1,045","2,705","13,256","5,927","9,745","9,856","16,214","7,429","15,132","5,902","9,962","6,203","10,193","7,897","9,428","8,254","9,027","9,669","8,632","12,011","7,944","18,541","8,031","17,753","8,804","16,682","9,985","10,842","6,335","9,029","4,313","8,516","3,761","6,151","3,468","1,798","2,111",212,589,0,1,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2736,고속터미널,26,2,"1,241","2,571","2,895","20,278","10,678","34,487","17,545","43,585","24,030","35,316","23,770","29,286","27,254","27,823","29,619","25,209","30,353","28,060","32,227","24,826","42,039","20,752","43,789","20,978","57,706","21,732","47,240","22,633","32,693","14,109","34,158","8,905","30,769","8,663","23,018","4,904","6,557","3,085",645,607,14,21,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2737,내방,9,0,"2,426","1,853","7,113","14,880","15,076","21,431","23,190","66,467","18,229","40,051","14,454","20,005","14,810","15,788","16,407","16,359","18,416","17,947","19,732","16,533","21,192","16,770","26,631","17,871","41,612","22,756","58,962","28,976","23,777","18,943","17,688","12,073","16,304","10,454","11,495","8,657","4,150","5,576",640,"2,595",0,134,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2738,이수,17,0,"4,177","1,402","8,399","14,606","22,236","13,818","36,036","37,040","25,704","26,053","18,511","19,155","18,276","19,256","21,171","20,032","22,712","21,836","23,780","22,696","26,022","24,600","31,018","28,312","35,430","37,618","41,384","50,623","24,976","33,299","23,266","18,750","24,918","15,330","21,670","13,150","11,728","8,085","1,683","2,348",10,34,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2739,남성,11,1,"5,378",853,"12,437","3,276","31,182","5,507","46,989","12,131","30,069","10,078","19,104","9,831","16,434","10,113","16,682","11,324","16,503","12,441","15,050","13,241","14,302","16,984","14,003","19,707","13,778","25,998","12,966","39,260","8,183","28,383","6,903","18,742","6,448","16,336","4,167","14,891","1,963","9,047",343,"2,431",1,28,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2740,숭실대입구(살피재),42,1,"5,010",893,"10,774","3,218","29,678","5,618","41,449","14,663","27,946","16,850","18,634","10,857","17,892","11,016","17,574","13,680","17,939","14,496","15,971","15,550","17,255","18,268","17,683","21,014","21,744","26,916","15,586","39,778","9,420","28,713","8,120","19,615","7,158","17,660","5,764","17,330","3,283","11,711",545,"3,341",3,32,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2741,상도,10,1,"4,676","1,848","10,608","5,065","28,480","6,602","38,682","18,193","26,017","14,285","17,294","10,920","17,532","11,096","16,507","12,419","18,046","13,006","15,991","14,140","15,791","16,581","17,805","18,925","18,991","24,253","17,618","36,323","10,276","26,413","8,314","17,742","7,665","15,784","6,559","14,594","3,316","9,707",592,"2,733",4,24,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2742,장승배기,5,0,"5,175","1,557","9,211","7,777","22,493","7,413","32,463","15,575","21,730","10,764","14,399","8,510","13,203","9,185","13,679","10,309","13,669","10,927","12,298","11,510","12,547","13,510","15,257","16,128","16,197","18,885","14,482","27,747","7,716","20,678","6,294","13,649","5,630","12,329","4,398","10,861","1,769","7,160",392,"2,103",7,16,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2743,신대방삼거리,80,4,"8,551",527,"16,200","4,125","41,656","7,062","63,873","16,485","37,093","14,249","22,205","12,860","20,092","13,790","22,468","14,718","20,616","17,145","18,990","17,979","18,817","21,481","19,287","25,184","18,725","34,116","19,362","53,686","11,767","40,033","9,916","24,651","8,546","22,929","6,388","19,306","3,342","12,524",588,"4,197",4,26,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2744,보라매,21,0,"3,247",888,"5,314","2,825","14,031","6,920","20,407","17,189","13,588","8,735","8,613","7,832","8,250","7,680","9,368","8,286","8,950","8,321","9,417","8,283","9,628","9,031","10,784","10,621","11,883","14,218","14,635","20,658","6,929","15,374","6,339","10,035","5,208","8,890","4,179","7,810","1,838","5,009",283,"1,815",3,31,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2745,신풍,227,2,"11,575","1,029","13,844","4,735","33,270","9,335","43,971","16,989","26,587","12,232","16,671","10,568","15,342","11,012","16,505","11,698","16,204","12,584","14,364","12,963","14,610","16,115","16,010","20,212","16,585","26,531","17,531","36,570","10,156","26,880","7,824","16,670","5,749","15,880","4,668","13,608","2,016","7,795",385,"2,593",5,323,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2746,대림(구로구청),49,1,"10,345",810,"8,127","4,096","13,410","6,688","19,859","16,265","16,489","13,111","13,046","18,895","14,341","22,937","16,233","18,737","17,911","17,909","19,671","17,211","19,815","18,047","19,766","19,840","20,301","23,904","19,574","21,861","13,302","14,787","10,265","10,671","8,635","12,952","6,819","10,377","4,080","5,487",420,"1,263",9,25,0,2,0,0,2025-02-03 08:57:30
2025-01,7호선,2747,남구로,144,2,"16,465","1,224","14,126","6,037","25,092","27,672","30,179","79,128","22,055","37,326","15,641","18,031","14,288","15,799","16,103","14,462","15,535","14,816","14,984","14,351","17,067","17,191","19,608","21,799","40,314","29,959","61,777","28,569","26,596","20,745","14,420","14,764","10,260","16,126","6,572","13,085","3,283","7,409",413,"1,747",3,16,2,2,0,0,2025-02-03 08:57:30
2025-01,7호선,2748,가산디지털단지,381,6,"5,855","4,544","8,665","25,448","19,534","123,321","23,988","326,230","17,931","188,562","16,471","51,657","20,408","32,392","26,788","31,868","31,469","32,175","36,852","28,752","48,488","26,054","71,026","24,927","190,431","27,129","263,590","31,689","106,328","22,230","60,339","14,364","45,480","11,706","25,047","10,245","10,542","7,156","1,344","2,429",1,12,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2749,철산,7,0,"9,324","3,337","26,589","10,634","69,702","14,455","70,388","29,160","40,079","24,454","29,516","18,722","28,109","19,457","30,664","21,877","27,493","24,585","25,925","24,287","26,734","29,189","31,740","36,297","32,295","52,490","33,627","80,367","19,018","62,118","16,487","35,599","15,947","30,787","14,104","26,174","6,403","16,618","1,053","4,734",8,26,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2750,광명사거리,157,2,"16,169","5,175","25,415","10,792","65,534","13,616","69,353","23,279","39,113","21,154","27,997","23,223","28,371","27,837","31,537","31,182","32,493","33,109","31,425","33,358","33,503","36,445","37,582","39,514","36,208","49,022","31,537","68,799","21,365","51,694","14,780","29,744","11,351","25,883","8,735","21,120","3,875","13,350",590,"3,672",4,25,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2751,천왕,33,0,"6,912","1,069","16,010","5,842","42,664","7,758","49,623","12,796","28,584","7,368","18,022","6,846","15,700","8,313","15,679","11,021","15,076","11,529","13,509","12,666","12,908","16,011","13,737","19,720","13,863","27,638","13,420","40,409","6,465","32,718","5,034","19,626","4,074","16,668","2,449","14,479","1,145","9,156",277,"2,377",0,84,0,0,0,0,2025-02-03 08:57:30
2025-01,7호선,2752,온수(성공회대입구),98,1,"7,591",629,"15,691","2,922","37,493","6,364","43,203","10,966","20,391","6,427","12,540","5,743","11,361","5,592","11,827","7,077","11,291","8,126","9,434","8,758","8,991","11,500","9,554","14,168","10,742","20,063","10,946","33,654","5,152","25,328","4,055","15,990","3,666","13,111","2,673","11,853","1,475","7,705",237,"4,065",2,752,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2810,암사역사공원,3,0,"2,330",344,"6,815","2,442","20,951","3,968","24,852","5,209","13,776","3,216","9,030","3,131","8,509","3,482","8,175","4,532","7,963","5,431","7,263","5,967","6,732","6,871","7,766","9,357","8,547","13,321","7,775","19,221","3,736","14,572","2,535","10,294","2,077","8,233","1,433","8,804",594,"4,571",148,"1,151",4,6,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2811,암사,57,0,"13,688",780,"21,235","4,919","56,775","7,262","71,479","17,919","39,264","13,020","25,668","10,977","23,520","14,634","24,300","16,033","23,263","17,825","20,600","20,099","19,984","26,329","20,139","30,442","20,866","38,947","20,999","57,244","13,314","45,338","10,568","26,851","7,955","24,064","5,494","22,237","2,310","12,276",489,"3,784",1,115,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2812,천호(풍납토성),76,0,"9,311","1,974","14,724","11,568","36,709","16,717","50,127","31,476","30,346","27,874","21,013","22,159","21,195","23,505","23,379","25,639","24,811","29,307","24,823","29,039","27,444","33,244","31,257","35,545","36,678","46,998","37,872","65,946","25,190","45,493","21,845","27,466","16,006","25,026","12,658","18,962","6,406","12,576","1,385","3,528",9,28,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2813,강동구청,28,0,"4,912",764,"9,954","5,064","24,421","13,831","33,748","30,868","21,293","13,845","16,222","11,143","14,755","9,821","14,268","11,490","15,288","13,536","14,388","13,473","14,997","15,767","16,009","17,775","19,086","22,730","26,464","31,261","10,434","24,710","8,375","15,756","6,915","13,561","4,853","11,620","1,799","7,177",347,"2,048",1,13,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2814,몽촌토성(평화의문),5,0,"1,618","1,998","4,133","7,752","10,826","10,384","17,735","25,819","11,183","14,256","8,147","9,128","8,138","8,708","8,942","9,006","9,286","9,601","10,017","8,862","10,730","8,991","14,714","11,323","18,723","14,040","22,649","17,575","9,747","13,604","8,381","8,776","8,513","7,179","6,970","6,774","3,321","4,050",705,"1,152",10,9,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2815,잠실(송파구청),37,1,"1,575","2,913","3,392","11,197","6,694","33,223","10,602","81,724","8,947","50,753","9,274","38,154","14,173","41,450","16,855","41,420","22,462","42,919","30,036","39,872","39,942","40,625","47,165","38,430","59,825","40,224","77,893","45,256","48,762","23,162","47,058","13,021","44,513","9,141","31,071","6,610","10,942","4,265","2,022","1,661",16,173,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2816,석촌,1,0,"2,292",674,"5,166","3,881","13,285","7,560","21,243","21,382","12,750","18,660","10,924","13,224","10,956","14,301","12,124","15,398","13,035","16,361","13,300","15,630","14,710","17,281","15,249","17,902","18,397","23,818","21,974","29,802","12,594","19,950","11,822","11,988","12,570","10,342","10,885","8,679","4,265","5,358",733,"1,819",5,22,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2817,송파,3,1,"2,729",666,"8,990","6,280","25,302","7,833","30,794","16,807","20,787","11,360","15,578","8,914","15,713","9,237","15,338","10,532","15,165","12,347","13,962","13,168","14,281","15,573","15,084","18,177","15,787","22,191","17,620","31,148","9,695","22,987","6,857","14,483","5,504","13,134","4,964","11,242","1,826","5,761",333,"1,688",1,44,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2818,가락시장,178,4,"3,149","2,356","5,393","6,995","10,639","13,891","12,486","37,326","10,093","16,191","9,660","13,279","11,184","13,216","12,013","12,016","12,902","13,448","14,202","13,365","16,546","13,434","16,009","16,173","20,323","18,644","27,298","22,451","13,541","15,407","12,209","10,125","11,955","8,579","9,967","6,997","4,451","4,838","1,029","1,722",3,478,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2819,문정,6,0,"2,293","2,962","7,092","9,577","22,260","48,555","30,525","154,361","19,982","70,303","15,643","27,657","17,485","19,173","20,478","19,285","23,166","20,525","25,781","19,310","28,868","18,827","33,406","22,192","77,744","25,694","112,875","36,380","39,662","26,392","27,761","16,604","22,724","13,601","15,899","12,409","6,349","6,820","1,106","1,826",3,10,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2820,장지,22,0,"4,931","2,824","16,607","10,167","38,666","22,720","45,064","42,321","29,017","32,433","20,545","18,462","18,555","19,344","20,065","20,462","21,887","19,287","21,846","19,944","26,895","23,325","30,368","26,691","43,010","30,436","45,082","46,671","26,475","29,717","21,352","17,509","16,381","16,366","8,536","13,659","2,927","8,777",547,"2,122",6,5,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2821,복정,30,0,"3,589","1,939","9,251","7,753","23,159","8,866","31,181","15,452","18,955","10,284","12,879","6,766","10,452","6,032","11,782","7,731","10,454","7,346","10,256","7,866","11,430","10,202","13,787","12,538","18,146","18,107","21,473","26,075","13,447","19,076","7,580","12,402","6,390","11,278","4,909","10,655","2,091","4,592",439,"1,028",3,10,0,1,0,0,2025-02-03 08:57:30
2025-01,8호선,2822,산성,9,0,"4,370",624,"9,175","1,902","24,517","2,799","27,063","5,394","14,743","3,901","10,241","4,269","8,805","4,293","8,665","5,178","8,271","5,716","7,492","6,729","6,956","8,847","7,256","10,497","7,506","14,462","5,770","24,029","2,962","20,344","2,187","12,402","1,885","11,597","1,137","9,775",589,"6,126",110,"2,035",1,7,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2823,남한산성입구(성남법원.검찰청),129,14,"9,980","1,545","17,841","4,438","42,504","9,263","52,860","16,533","30,555","10,102","20,273","8,756","18,402","8,812","18,854","10,597","17,904","12,405","15,621","13,248","14,934","17,482","15,474","20,490","18,075","25,401","17,960","40,274","8,601","31,026","5,995","20,507","4,305","19,921","3,104","16,606","1,291","10,565",230,"3,172",2,13,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2824,단대오거리,41,1,"9,358","1,539","16,809","4,870","40,753","9,518","47,373","16,014","25,867","9,006","17,502","8,239","16,023","9,209","17,346","10,667","16,506","11,931","15,025","13,686","14,100","17,978","15,095","21,075","17,375","27,251","18,968","41,508","9,487","32,966","6,855","20,891","4,775","18,722","3,199","15,378","1,547","10,192",284,"2,963",2,15,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2825,신흥,6,0,"3,374",555,"6,424","2,186","15,733","2,892","18,703","6,164","10,877","4,473","7,378","4,984","7,176","5,998","7,377","7,357","7,369","8,500","7,625","8,435","8,528","9,634","9,139","11,165","8,473","12,745","8,561","17,405","4,933","14,529","4,086","9,397","2,964","8,082","2,250","6,874",986,"3,938",215,"1,244",1,3,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2826,수진,22,2,"3,522",510,"6,065","2,152","14,781","3,171","20,082","8,202","11,990","6,407","8,564","6,120","8,493","6,489","9,031","6,765","8,845","8,290","8,717","8,094","9,025","8,417","9,798","9,443","9,108","10,396","7,526","14,720","4,490","12,370","3,643","8,368","3,407","7,302","2,436","6,079",910,"4,350",235,"1,241",0,17,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2827,모란,11,0,"2,372",475,"2,949","3,153","7,645","3,832","10,078","8,686","6,733","5,918","6,704","6,372","7,762","7,323","9,599","8,123","10,810","8,119","10,695","7,641","11,833","7,902","12,083","7,546","11,243","7,463","10,837","10,244","6,223","6,570","4,545","4,233","4,442","3,962","3,969","3,422","2,459","2,343",741,"1,355",1,325,0,0,0,0,2025-02-03 08:57:30
2025-01,8호선,2828,남위례,2,0,"1,451","1,310","6,223","4,209","17,458","7,247","21,667","19,703","12,365","10,637","8,967","6,498","8,692","6,390","9,493","6,655","9,478","8,401","9,862","8,571","10,834","9,150","11,545","11,856","15,292","15,876","16,963","22,637","7,846","16,503","6,567","10,380","6,466","8,295","4,941","8,258","2,139","5,144",527,"1,171",4,11,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4101,개화,9,1,"2,209",141,"6,473","1,814","11,393","3,326","8,606","3,978","3,373","2,244","2,535","1,546","2,062","1,893","2,335","1,537","2,146","1,828","2,437","1,959","2,610","2,112","3,714","2,157","5,278","3,406","4,829","5,073","2,076","4,566","1,331","2,378","1,239","1,930",528,"1,794",277,"1,126",96,379,0,48,0,1,0,0,2025-02-03 08:57:30
2025-01,9호선,4102,김포공항,3,0,546,"2,905","2,525","12,708","7,769","13,919","8,936","17,383","6,705","17,788","7,004","18,489","7,893","20,797","7,643","22,171","9,799","23,512","11,988","22,245","13,613","20,589","13,500","23,828","14,482","29,026","17,442","26,070","11,678","14,829","11,427","5,988","10,057","3,492","9,569","2,639","2,345","1,783",75,"1,278",2,166,0,9,0,0,2025-02-03 08:57:30
2025-01,9호선,4103,공항시장,6,0,"3,433",230,"3,828","1,141","8,550","2,027","10,662","3,910","6,124","3,324","4,828","2,834","4,498","3,482","5,169","3,666","4,511","3,762","4,449","4,230","4,023","5,352","4,239","6,265","4,739","6,932","4,226","11,178","2,752","8,255","2,245","6,260","1,896","5,744","1,317","5,319",794,"3,356",125,"1,192",1,110,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4104,신방화,1,0,"4,627",711,"10,068","2,128","24,143","3,725","25,088","10,493","13,610","7,214","10,997","5,827","10,402","6,296","10,774","7,306","11,489","8,117","9,278","9,176","9,511","10,387","9,171","12,210","9,257","15,552","10,424","23,150","5,825","19,990","4,565","11,925","3,593","10,407","2,704","10,656","1,100","5,933",172,"2,045",0,21,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4105,마곡나루(서울식물원),6,0,"4,577","1,319","9,345","8,767","25,791","21,954","28,363","53,747","15,066","22,158","11,337","13,989","12,822","12,795","15,596","14,055","16,850","15,233","17,275","15,080","19,243","14,330","23,700","17,375","39,792","24,008","47,010","36,062","21,345","27,034","18,341","16,601","16,558","15,800","13,839","13,482","6,784","9,293","1,033","3,419",9,352,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4106,양천향교,7,0,"4,296",918,"9,713","7,292","27,738","14,075","29,144","39,930","14,365","15,172","11,157","8,646","11,808","7,460","13,195","8,714","12,353","10,236","11,985","9,637","13,199","10,925","16,315","12,827","23,353","17,375","32,341","27,024","11,119","23,492","7,415","15,041","5,930","14,656","4,536","12,310","2,115","9,201",345,"2,268",2,206,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4107,가양,87,0,"13,960","1,345","24,504","8,580","66,123","23,719","69,718","50,326","39,540","28,520","31,095","18,404","30,222","20,232","32,820","21,278","30,663","24,278","27,887","26,927","28,644","32,026","31,750","35,975","40,564","43,176","48,374","67,614","22,335","56,641","16,420","35,720","14,186","29,921","9,811","27,447","3,846","16,776",603,"5,000",7,221,0,3,0,0,2025-02-03 08:57:30
2025-01,9호선,4108,증미,0,0,"2,456",492,"7,474","2,531","20,540","9,437","22,577","43,181","11,028","16,406","8,590","6,069","8,174","5,873","8,918","5,987","9,429","6,185","8,249","6,982","8,235","7,988","9,319","8,943","20,331","12,385","34,362","18,311","9,321","14,487","5,130","8,890","4,279","7,551","2,401","7,289",923,"4,034",180,"1,426",2,8,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4109,등촌,10,0,"5,336","1,243","13,846","4,208","42,444","7,259","52,697","18,008","23,596","11,516","16,857","11,069","18,017","11,512","17,969","13,621","17,305","13,952","16,022","15,409","16,933","18,653","17,666","20,137","17,497","29,996","18,928","43,287","10,018","34,391","7,637","19,321","6,285","16,829","4,881","14,453","2,092","8,778",456,"2,712",2,35,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4110,염창,17,0,"11,153",781,"23,718","4,375","67,282","7,713","74,595","17,978","42,287","11,131","27,670","10,155","24,751","11,646","25,379","13,576","22,989","16,123","20,055","18,857","19,506","23,331","20,597","28,731","21,905","43,862","23,364","65,958","12,991","54,797","10,112","35,227","8,872","30,669","6,593","30,251","2,835","17,798",527,"5,444",8,287,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4111,신목동,4,0,"2,299",271,"5,608","1,899","18,654","3,393","16,567","6,528","8,839","3,951","6,527","2,893","6,247","3,688","6,611","3,970","5,375","4,362","5,615","4,658","5,440","4,898","6,147","6,730","7,053","8,353","6,370","13,585","3,033","11,488","2,032","6,824","1,727","6,543","1,627","5,227",529,"3,680",136,969,0,85,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4112,선유도,6,0,"1,987","1,197","5,676","3,616","20,879","12,792","25,274","35,980","11,392","17,945","8,581","7,121","8,087","7,503","9,356","7,306","9,406","7,582","9,305","8,175","10,376","8,074","12,364","8,973","24,293","12,185","32,979","21,050","11,692","15,207","6,853","9,300","5,353","7,766","3,968","7,483","1,653","4,233",347,"1,316",4,15,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4113,당산,84,0,"7,608","1,325","15,194","6,300","45,679","14,024","55,668","39,417","31,862","22,579","23,674","15,303","23,564","17,550","25,917","18,653","25,382","20,543","24,209","20,427","24,905","23,677","27,195","29,162","35,967","40,977","44,094","59,773","23,602","45,209","18,854","29,618","17,582","28,400","15,087","25,776","7,374","16,723","1,260","4,819",25,279,0,18,0,0,2025-02-03 08:57:30
2025-01,9호선,4114,국회의사당,2,0,799,"1,704","2,284","11,002","5,030","43,206","7,295","142,842","6,552","50,952","8,595","23,442","12,355","17,721","14,815","17,157","17,320","22,545","21,790","20,439","25,219","13,314","41,508","11,272","70,351","13,645","93,670","12,035","33,259","7,977","22,104","5,401","21,347","4,953","12,534","3,815","4,094","2,350",874,771,3,4,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4115,여의도,11,0,"2,482","2,715","3,676","22,864","8,047","138,453","10,068","156,123","10,400","72,785","12,926","34,546","20,251","33,868","21,321","33,690","27,403","33,797","32,686","31,019","42,256","27,530","59,166","27,376","148,937","27,952","147,264","29,609","71,654","17,165","60,400","9,599","44,670","7,971","25,063","7,231","8,421","4,101","1,174","1,697",3,261,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4116,샛강,16,0,"1,200","1,052","2,313","4,118","4,552","15,461","5,754","34,222","4,561","12,475","4,667","8,045","5,911","7,731","6,624","6,746","7,644","7,432","8,170","6,522","9,114","6,262","10,559","7,724","20,462","9,686","29,234","12,458","11,437","7,241","9,767","3,858","8,977","3,644","6,327","3,193","3,112","2,099",754,740,3,29,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4117,노량진,344,10,"14,074","1,705","21,768","12,768","57,953","32,844","81,514","57,400","48,091","35,225","32,079","22,239","32,141","27,350","36,100","31,087","40,492","36,318","35,670","33,358","34,677","36,523","38,644","43,453","48,948","63,042","50,121","89,991","31,303","58,368","31,645","40,649","37,941","37,692","40,355","35,932","13,758","20,628","1,564","5,680",16,66,0,0,0,0,2025-02-03 08:57:30
2025-01,9호선,4118,노들,4,3,"3,234",328,"5,482","1,287","15,304","2,239","20,027","3,298","12,080","3,108","8,461","3,008","7,139","3,512","7,466","4,232","7,345","4,607","6,333","5,512","5,561","6,445","6,024","7,852","6,429","10,353","6,012","14,886","3,153","10,437","2,472","7,317","1,807","6,627","1,558","6,640",691,"3,352",185,"1,051",1,6,0,0,0,0,2025-02-03 08:57:30
