사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-04,3호선,0312,불광,28,2,"10,487","1,492","21,579","7,240","58,301","12,075","67,787","33,290","39,629","28,957","28,947","24,333","26,812","24,997","28,009","27,213","28,010","30,670","27,522","29,526","29,017","33,845","30,479","37,510","31,219","43,535","31,141","64,327","18,535","49,791","14,545","31,498","11,873","27,129","7,879","24,822","3,634","14,619",660,"4,572",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0313,녹번,63,2,"10,295",553,"27,440","3,807","77,031","8,816","84,286","18,093","46,964","11,902","29,957","9,797","24,301","11,022","23,924","13,041","21,189","15,387","17,841","17,392","17,509","22,934","18,433","29,667","18,763","39,070","20,415","64,187","10,788","53,652","7,744","33,064","6,454","29,889","4,469","26,749","1,693","14,939",273,"4,478",4,4,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0314,홍제,67,2,"10,291","1,394","26,497","7,527","70,397","12,406","76,728","27,808","48,114","23,969","34,380","22,885","31,075","21,511","32,857","22,329","31,156","24,443","28,645","27,404","30,008","32,491","32,487","37,706","32,431","47,409","30,394","68,305","17,743","54,497","13,951","33,917","10,694","30,691","7,802","26,020","3,057","16,240",540,"4,399",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0315,무악재,1,0,"2,026",127,"5,998","1,338","17,804","3,352","20,979","6,347","12,452","4,357","8,655","4,060","7,454","4,112","7,006","4,541","6,231","5,450","5,957","6,045","5,273","7,482","5,957","9,654","7,230","12,088","7,073","17,978","3,646","14,093","2,459","9,197","2,117","8,367","1,308","6,951",648,"4,927",110,"1,409",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0316,독립문,163,2,"4,831",968,"7,094","6,923","17,735","17,312","21,510","25,900","17,449","23,261","14,946","20,412","15,061","13,975","18,015","13,043","15,761","14,229","15,762","13,794","19,143","14,172","19,602","14,864","19,266","16,167","19,067","19,014","9,013","15,353","6,816","10,076","5,707","9,147","3,995","8,127","1,460","5,103",214,"2,144",2,649,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0317,경복궁(정부서울청사),26,12,"2,786","2,013","7,370","18,230","15,631","49,926","23,825","153,911","23,082","114,035","23,409","82,107","32,491","74,879","42,168","64,242","52,219","63,691","64,635","51,533","79,328","44,153","93,418","40,850","112,078","39,132","133,428","41,700","56,579","26,415","47,413","14,895","45,011","12,737","27,643","11,162","9,936","6,198","1,311","1,936",1,50,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0318,안국,49,0,"1,905","2,184","3,254","27,651","6,996","98,572","11,381","130,410","15,367","93,253","18,313","76,338","27,847","77,256","39,351","64,776","48,068","62,476","59,348","58,009","77,000","48,688","97,619","39,963","128,530","34,628","131,593","32,218","62,733","16,716","51,531","8,860","42,786","7,291","22,656","6,031","7,619","4,127",712,"1,385",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0319,종로3가,36,5,892,"1,090","1,439","7,990","2,606","18,106","4,201","46,407","6,734","45,914","9,832","38,793","12,855","32,170","14,803","28,302","17,299","27,650","20,755","26,343","25,071","24,884","31,051","24,930","45,257","25,240","57,350","26,048","31,567","15,969","23,199","9,270","26,282","6,639","21,770","5,004","10,524","3,269","1,519","1,411",0,16,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0320,을지로3가,20,1,711,"1,219","1,721","10,143","4,191","39,214","8,974","83,267","12,122","32,999","13,694","16,741","13,295","15,279","13,272","14,870","15,444","15,605","17,939","14,021","19,999","14,508","24,245","16,985","47,055","21,225","72,426","25,552","29,347","15,632","22,031","8,835","22,917","6,776","18,575","5,089","10,066","4,337","1,703","1,524",0,19,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0321,충무로,0,0,0,0,0,0,0,0,1,0,2,0,7,0,7,0,11,0,8,0,4,0,8,0,12,0,14,0,19,0,14,0,8,0,7,0,7,0,7,0,2,0,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0322,동대입구,15,1,"1,629","1,322","2,974","9,543","5,393","18,190","8,952","71,659","9,206","46,869","11,489","47,184","13,436","35,086","14,746","27,314","24,759","33,181","26,773","24,228","27,921","21,956","34,251","21,202","50,377","24,931","50,779","24,552","27,241","11,929","32,324","6,821","25,500","6,821","16,832","4,904","4,820","3,316",753,"1,409",2,86,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0323,약수,79,2,"6,432","1,129","11,212","6,520","28,352","16,702","38,990","34,920","27,805","22,332","20,173","16,720","18,866","16,073","20,518","16,418","20,391","17,658","20,167","19,433","22,034","20,938","24,008","25,489","28,145","30,867","33,152","44,011","20,624","27,679","16,427","19,376","15,858","17,037","11,537","15,368","5,402","9,019",920,"3,886",9,715,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0324,금호,63,15,"4,399",585,"11,301","2,797","30,100","5,199","40,875","10,094","25,013","7,271","16,180","7,372","13,465","7,660","13,217","9,002","11,883","10,485","10,573","11,421","10,213","14,506","11,162","18,073","12,211","22,679","12,109","32,852","8,970","22,656","6,405","16,116","4,889","13,830","3,794","13,021","1,911","6,891",404,"2,086",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0325,옥수,172,0,"3,187",799,"10,229","4,284","25,717","8,336","35,258","14,093","23,965","10,637","16,232","9,407","14,655","11,261","14,486","12,270","14,513","14,446","14,283","15,204","14,773","17,895","16,034","20,585","17,416","28,016","18,047","36,659","12,140","25,948","10,079","17,518","8,554","15,422","5,915","13,879","2,425","6,937",439,"2,105",1,2,3,4,0,0,2025-05-03 10:22:56
2025-04,3호선,0326,압구정,74,15,"2,994","2,384","8,958","25,850","17,895","53,353","27,139","143,906","23,073","152,777","27,649","81,374","33,692","64,929","39,971","50,886","45,245","53,434","54,811","49,748","62,728","47,132","74,534","48,059","98,006","56,278","134,765","58,330","91,959","33,838","73,567","18,254","51,874","14,904","33,748","12,077","11,100","6,949","1,600","2,521",2,221,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0327,신사,77,4,"3,167","1,805","6,656","17,006","12,914","45,689","19,545","111,581","17,348","139,135","20,588","70,971","25,773","46,951","29,466","44,428","35,835","46,717","42,567","43,081","49,493","39,067","58,862","41,672","90,104","51,589","127,449","63,417","91,211","34,060","58,839","18,468","57,800","14,886","47,197","11,905","19,622","8,160","3,050","3,837",0,9,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0328,잠원,2,0,"1,484",976,"5,150","10,237","15,424","7,917","20,721","10,718","13,086","7,154","9,482","5,034","8,952","5,164","8,948","6,190","8,448","7,525","7,121","7,809","9,303","8,721","13,444","9,149","13,018","12,635","10,412","16,071","6,447","11,354","4,483","7,813","4,043","7,762","2,814","7,858",933,"3,888",172,"1,415",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0329,고속터미널,134,2,"5,499","3,954","8,655","35,802","28,902","51,213","50,323","78,596","55,143","98,192","58,489","99,219","70,366","103,867","83,092","97,299","91,798","96,344","104,737","101,296","120,639","107,884","129,377","106,185","143,803","113,216","140,906","119,537","120,287","75,137","132,410","47,801","81,530","36,860","51,041","25,059","17,548","12,447","1,974","2,892",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0330,교대(법원.검찰청),90,3,"1,959",802,"5,307","8,219","12,298","21,483","17,410","53,151","15,043","38,663","16,174","19,234","20,121","13,184","22,860","12,935","27,900","13,883","32,002","12,408","34,228","11,822","36,691","12,359","57,906","17,393","76,813","21,492","36,716","11,594","33,419","6,759","30,373","5,467","21,879","5,105","8,581","2,978","1,365","1,040",0,2,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0331,남부터미널(예술의전당),18,2,"3,207","1,333","9,825","31,818","32,166","71,771","48,027","170,988","40,234","91,144","36,947","49,996","40,339","36,583","41,735","38,306","44,451","47,426","45,478","43,623","51,173","44,720","67,385","50,220","113,968","58,828","142,864","68,618","65,301","42,783","45,672","26,339","45,231","20,758","31,929","16,799","8,716","10,372","1,042","3,032",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0332,양재(서초구청),45,1,"5,204","3,160","15,350","44,087","41,831","122,615","52,430","248,157","35,664","129,849","33,935","58,888","35,281","49,225","40,955","45,753","47,306","48,577","51,729","43,661","62,618","44,343","82,166","48,131","143,074","67,811","202,927","81,895","94,922","52,326","69,859","33,778","63,510","29,530","39,638","25,853","13,114","12,930","1,631","4,344",0,7,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0333,매봉,17,1,"1,996",847,"8,046","10,757","21,815","26,383","25,056","81,811","18,228","36,069","16,474","19,869","15,383","18,781","16,941","16,382","18,333","15,904","20,766","15,454","23,213","16,797","26,370","18,263","42,937","23,452","65,351","29,133","22,744","18,092","17,490","11,505","18,879","9,607","11,138","9,348","3,404","4,668",494,"1,685",0,80,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0334,도곡,60,2,"1,223",364,"5,265","4,966","13,971","17,348","17,367","23,607","10,974","18,267","8,800","9,400","8,392","8,983","8,727","7,957","8,945","9,245","9,648","9,061","12,825","9,617","15,218","9,996","18,906","12,107","19,784","15,260","10,370","11,396","7,553","7,104","6,769","6,621","5,206","5,580","1,475","3,372",222,"2,206",0,466,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0335,대치,16,1,"3,085",683,"14,793","8,585","34,335","19,653","33,640","28,403","21,039","20,145","16,211","14,153","14,542","13,555","15,818","17,438","16,663","21,179","16,487","19,531","17,777","24,205","20,327","29,819","29,371","33,655","29,394","34,754","18,752","26,100","13,477","15,648","16,501","14,957","33,199","12,312","3,497","6,883",434,"2,560",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0336,학여울,0,0,671,222,"2,289","2,106","5,147","3,713","5,147","8,659","3,968","6,491","3,233","5,895","3,778","4,731","4,405","5,063","4,778","5,586","5,102","5,021","5,783","4,635","7,522","4,031","9,098","4,845","8,131","5,198","3,208","4,096","2,096","2,669","1,840","2,418","1,370","2,207",336,"1,210",46,462,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0337,대청,119,0,"4,192","1,097","13,494","7,218","36,105","22,115","42,188","29,091","23,809","13,299","17,746","9,786","15,793","8,947","15,198","11,043","15,422","12,611","14,107","13,010","19,336","16,100","22,033","17,996","25,894","24,086","28,606","33,222","12,389","26,712","8,967","18,482","7,383","16,649","5,669","16,843","1,927","8,573",339,"3,192",0,4,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0338,일원,9,0,"2,615","1,682","10,284","12,923","29,125","38,678","28,519","29,397","21,042","21,252","19,681","18,018","19,203","13,291","19,258","15,735","16,822","16,683","19,089","16,234","25,194","15,358","31,972","15,050","40,232","18,069","20,460","25,042","11,363","20,187","7,080","13,382","6,031","12,199","4,068","13,242","1,538","5,322",178,"1,804",1,33,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0339,수서,113,0,"4,823","2,579","14,845","18,139","42,589","38,704","49,830","62,795","33,550","37,849","38,258","25,798","29,032","21,974","34,897","26,578","31,388","23,753","25,206","25,737","36,597","30,036","39,701","34,371","50,561","40,300","56,760","55,186","25,710","40,718","25,510","29,032","16,801","24,325","16,348","22,420","7,110","9,470",644,"3,785",2,301,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0340,가락시장,57,17,"3,132",781,"8,327","6,091","24,345","12,331","25,400","29,179","18,557","14,867","15,498","10,636","14,226","11,127","14,593","12,406","14,770","12,886","14,222","14,022","15,512","15,719","16,605","17,583","21,287","21,672","28,571","27,315","12,825","20,118","9,973","13,112","9,098","11,299","5,927","10,452","2,417","5,400",449,"2,035",0,44,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0341,경찰병원,6,2,"3,063",280,"8,999","3,392","26,113","10,521","28,861","28,356","17,505","15,485","12,633","9,038","10,993","7,128","10,349","8,999","10,635","10,102","10,767","9,471","10,762","10,094","10,946","10,937","16,525","16,805","19,483","23,817","8,008","18,965","5,991","11,505","5,270","9,977","3,496","8,911",986,"5,147",152,"1,602",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,3호선,0342,오금,19,0,"4,824",20,"10,542","2,650","33,804","6,662","33,627","13,766","17,538","6,504","11,068","5,121","8,500","4,739","8,957","6,151","8,469","6,963","7,415","6,785","7,164","9,428","9,249","10,979","11,040","15,884","12,089","24,312","4,967","16,638","3,949","11,555","3,271","9,518","2,693","11,450",834,"5,509",131,"2,285",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0409,불암산,82,0,"8,762",25,"19,765","4,520","48,887","6,953","38,495","10,589","24,380","10,390","17,913","10,880","16,222","9,949","15,716","10,567","15,234","11,206","13,494","12,602","12,783","14,968","14,087","17,637","13,405","20,836","12,520","28,077","8,231","25,790","5,616","17,755","4,655","15,912","3,151","14,809","1,472","9,811",305,"3,650",0,474,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0410,상계,82,6,"15,721",226,"44,250","7,511","95,090","20,983","77,999","22,079","48,046","20,089","34,679","20,381","31,320","21,382","33,694","24,678","31,891","25,545","27,815","27,265","29,206","32,620","31,362","38,993","30,851","50,675","27,152","71,300","18,154","63,835","13,543","40,231","12,266","34,082","11,802","31,481","3,826","19,920",733,"6,529",12,695,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0411,노원,300,7,"13,372",827,"27,406","9,873","59,627","17,022","60,531","37,711","37,745","36,213","29,866","27,927","30,558","27,529","34,391","29,591","33,375","35,194","32,929","34,488","35,586","38,529","37,927","48,543","37,984","62,222","38,280","89,600","28,298","69,848","28,520","43,109","27,222","36,498","23,852","32,436","11,404","21,118","2,818","7,986",14,886,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0412,창동,"1,967",60,"17,876","2,512","42,545","14,761","97,712","23,631","87,692","49,814","55,721","38,418","45,157","33,076","44,389","33,095","45,097","40,593","42,405","48,077","39,881","48,804","44,397","53,026","50,404","61,629","51,040","73,614","53,922","98,824","31,955","80,695","24,745","50,059","21,229","43,451","17,042","40,547","7,510","22,959","1,470","8,880",4,222,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0413,쌍문,226,16,"26,098","1,272","58,517","8,825","135,035","17,466","136,294","31,074","81,925","24,113","57,183","21,561","49,672","24,668","50,146","28,185","43,786","32,115","37,740","36,016","36,214","47,419","38,522","59,583","38,397","74,568","35,430","110,335","24,337","102,294","18,174","64,719","14,170","57,377","10,548","53,086","4,975","33,537",810,"10,947",2,54,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0414,수유(강북구청),96,4,"23,226","3,503","50,179","12,026","122,109","22,931","129,638","59,896","84,875","42,649","59,572","32,932","55,478","35,020","58,551","37,514","55,317","44,142","50,301","46,384","49,948","58,363","55,122","73,868","57,940","89,546","66,455","132,100","40,326","112,501","31,609","74,847","27,044","67,349","22,076","61,693","11,346","40,497","1,978","11,471",2,40,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0415,미아(서울사이버대학),45,2,"12,338","1,795","22,977","6,629","53,568","20,542","56,367","43,693","37,087","23,011","28,590","18,684","27,431","22,580","28,262","19,986","27,032","22,155","26,301","24,151","27,577","28,154","32,214","32,709","32,394","38,248","31,886","51,378","18,761","43,634","12,873","26,956","14,360","24,115","10,716","21,513","3,373","13,722",550,"4,233",1,1,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0416,미아사거리,83,2,"15,399","3,261","39,264","9,096","95,504","23,082","103,714","35,882","62,870","32,378","44,468","28,689","40,835","30,376","42,170","32,196","41,658","37,172","39,714","39,295","43,206","49,586","47,244","57,794","42,356","72,617","43,294","101,383","31,295","77,555","29,515","48,695","18,158","43,513","13,021","38,898","6,280","21,904",956,"5,320",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0417,길음,14,3,"11,204","1,612","37,068","8,091","97,772","17,289","99,111","39,030","55,701","30,804","36,940","26,682","32,865","28,703","33,580","26,816","32,620","30,504","30,498","32,422","32,454","35,293","37,487","44,973","38,565","58,644","37,656","86,329","20,929","67,422","16,972","42,758","13,746","39,640","13,806","37,844","5,239","22,059",751,"6,219",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0418,성신여대입구(돈암),45,6,"6,310","1,639","22,158","7,449","54,131","19,840","61,845","49,616","43,356","33,834","34,076","26,052","35,017","38,961","38,623","31,095","39,143","32,452","40,318","36,585","41,689","35,836","46,162","44,252","54,444","57,190","54,826","74,650","35,575","58,296","32,619","40,555","33,573","37,402","29,471","34,095","14,341","22,641","2,735","7,326",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,4호선,0419,한성대입구(삼선교),65,2,"6,902","1,640","14,369","10,038","34,132","20,852","40,848","36,916","29,514","31,585","22,006","24,527","21,847","24,350","24,690","24,618","26,875","25,342","25,545","26,546","30,024","25,516","37,918","29,463","41,429","37,501","37,629","42,626","25,732","33,316","22,594","21,954","19,693","20,591","14,618","18,758","7,191","11,864","1,174","5,759",3,"1,698",2,1,0,0,2025-05-03 10:22:56
2025-04,4호선,0420,혜화,18,1,"3,544","2,124","8,603","24,850","20,054","58,054","25,326","128,865","28,433","96,784","35,559","73,142","40,610","70,739","44,150","76,099","47,168","93,706","62,040","81,067","84,819","63,091","100,467","61,769","120,910","75,081","126,735","86,331","75,442","61,827","78,871","25,114","102,279","22,364","96,478","19,961","32,474","12,118","4,638","3,724",1,451,0,0,0,0,2025-05-03 10:22:56
