사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-03,경원선,1908,녹양,310,3,"5,583",800,"7,636","2,039","16,732","5,326","14,773","8,716","9,839","4,746","8,906","3,690","8,810","5,235","8,558","5,535","7,463","5,836","6,607","5,731","6,842","7,072","7,891","8,491","8,197","11,296","7,557","13,217","3,881","12,767","2,932","8,452","2,121","6,719","1,483","6,726",608,"4,040",90,"1,301",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,경원선,1909,양주,"2,040",13,"5,766","1,417","11,704","5,101","30,566","11,154","25,015","11,520","19,567","9,097","17,264","6,642","15,599","7,516","14,573","9,870","13,997","9,862","11,292","11,529","11,915","12,712","12,770","13,665","13,567","21,255","13,038","22,513","6,628","22,295","4,038","15,908","2,821","11,853","1,938","11,430",877,"5,795",116,"2,721",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1910,덕계,27,0,"6,114",495,"16,476","2,679","30,206","4,227","28,888","7,569","14,506","5,313","12,024","3,460","9,778","4,369","9,659","5,383","8,426","5,975","7,105","5,911","7,441","9,802","8,113","12,591","8,112","17,574","6,956","24,227","4,251","19,806","3,410","12,749","2,554","12,595","2,168","8,761","1,166","6,326",198,"2,300",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1911,덕정,6,0,"4,742",990,"10,338","4,832","21,803","9,287","20,799","21,429","12,909","13,365","11,861","7,515","11,344","6,923","11,011","7,967","12,563","8,240","9,891","8,406","13,874","9,859","14,809","11,006","16,132","14,295","14,623","18,035","5,416","15,126","3,751","9,901","2,785","9,869","2,115","6,911","1,167","4,983",270,"2,173",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1912,지행,76,0,"4,595",845,"10,613","2,551","21,098","5,734","23,131","12,961","15,170","7,193","13,791","7,032","12,510","7,036","11,900","7,991","10,613","9,209","9,753","11,740","10,227","14,356","10,870","16,305","11,913","19,711","11,684","22,523","7,711","17,079","6,128","13,862","5,495","10,700","3,346","8,675","2,023","6,733",234,"3,824",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1913,동두천중앙,37,0,"2,266",558,"4,506","1,847","8,273","3,700","8,491","11,234","6,450","3,813","6,404","4,763","5,677","4,711","6,732","4,389","5,825","4,998","5,577","5,720","6,181","5,751","6,736","5,833","6,703","6,281","6,295","7,183","2,845","5,274","2,009","4,526","1,593","3,420",841,"2,654",375,"2,490",26,"1,107",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1914,보산,24,0,"1,519",422,"1,708","1,400","3,717","2,469","3,723","2,990","3,404","1,471","3,159","1,665","3,010","1,645","2,812","1,459","2,705","2,029","2,492","2,281","3,075","2,813","4,663","2,990","4,509","3,847","2,936","4,029","1,780","4,070","1,265","3,057",912,"2,239",398,"1,551",204,"1,469",9,601,1,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1915,동두천,25,0,"1,191",539,"2,380","1,806","4,233","5,063","4,952","6,217","3,769","7,572","3,627","3,019","3,981","2,763","4,221","4,755","4,251","4,241","4,428","3,730","7,248","3,098","8,106","3,097","6,046","3,923","4,340","4,104","2,082","3,300","1,230","2,694",812,"2,488",427,"1,807",272,"1,801",19,619,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1916,소요산,125,0,411,392,442,565,"1,466",938,"2,187","1,893","1,906","3,053","2,512","6,168","3,107","8,523","4,514","8,447","7,320","7,127","8,713","6,153","9,625","4,021","7,454","2,781","4,311","2,074","2,647","1,705",786,"1,286",534,"1,122",213,699,140,584,89,433,7,271,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1917,청산,1,0,57,2,158,184,650,200,635,181,286,159,336,250,295,280,242,261,265,249,325,204,307,228,359,298,377,256,263,257,102,324,102,127,27,142,16,105,25,114,1,71,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1918,전곡,0,0,541,18,"1,111",470,"3,123",636,"4,645","1,849","3,202","1,565","2,899","1,639","2,663","1,875","2,425","2,264","2,626","2,031","2,479","2,197","2,424","1,991","2,480","2,575","2,295","3,092","1,941","3,466","1,318","2,942","1,042","1,759",618,"1,401",416,"1,239",237,889,11,657,0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,경원선,1919,연천,4,0,160,10,694,262,"1,189",643,"3,495","2,833","2,322","2,144","1,806","2,954","1,629","4,122","2,623","3,587","3,367","2,845","4,063","2,302","3,790","1,905","3,281","1,782","2,382","1,881","1,951","1,717",694,"1,544",532,"1,178",197,551,138,400,60,421,3,249,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1751,산본,688,5,"10,118","1,669","24,802","6,350","56,566","15,221","54,156","30,250","30,212","23,641","25,860","21,577","24,803","22,575","26,225","25,131","25,718","26,992","25,704","26,629","28,026","30,749","29,766","35,979","29,393","43,927","32,310","66,467","21,247","55,116","18,009","31,333","17,114","26,084","12,989","21,612","4,790","13,079",551,"4,449",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1752,대야미,23,3,"3,104",920,"8,159","2,799","18,694","4,728","21,801","7,579","11,639","4,163","9,119","4,615","8,215","4,653","8,131","5,326","8,053","5,584","7,225","6,047","7,439","8,699","8,293","10,510","8,891","11,684","9,707","15,994","4,874","12,241","3,714","8,911","2,221","7,256","1,426","8,006",874,"4,144",134,945,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1753,반월,8,1,"3,980",917,"8,832","2,451","18,063","4,493","17,440","7,985","10,769","3,978","8,282","3,948","7,617","4,461","8,057","4,813","6,952","5,080","6,331","5,883","6,111","7,475","7,163","10,185","8,006","12,178","7,303","15,454","3,468","12,640","3,011","9,164","1,695","7,465","1,411","7,305",503,"4,038",88,864,0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,안산선,1754,상록수,543,17,"14,136","2,430","29,377","8,469","64,861","13,019","60,221","24,555","35,692","20,576","28,661","16,856","25,130","15,061","25,647","16,001","23,919","17,943","20,062","19,501","22,422","24,258","27,689","30,141","28,873","43,459","24,428","63,492","15,343","50,408","11,655","37,712","8,979","30,841","6,452","25,511","2,783","17,123",394,"5,123",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1755,한대앞,139,6,"7,928",976,"17,234","4,307","32,684","9,032","27,206","29,892","20,094","18,345","16,981","18,534","16,878","11,194","17,540","14,602","16,891","13,095","17,255","14,368","17,990","15,383","22,325","19,749","23,536","26,149","20,509","35,056","11,549","27,114","9,887","18,594","9,948","16,814","7,142","13,854","2,786","9,352",244,"2,881",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,안산선,1756,중앙,256,25,"10,602","1,286","30,874","11,024","58,048","18,340","49,234","40,000","31,456","33,829","27,632","23,292","29,956","22,511","31,863","27,205","29,327","30,730","28,085","29,527","30,822","32,227","36,359","39,815","40,264","53,714","40,625","71,879","27,393","57,295","26,185","36,949","27,296","30,747","21,863","25,319","9,034","19,562",844,"6,230",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1757,고잔,257,1,"5,556",805,"16,592","5,248","30,045","13,067","24,422","27,218","16,879","16,338","15,211","12,169","15,182","10,646","14,360","11,424","13,665","13,087","13,651","12,250","15,908","12,881","16,952","14,151","21,661","20,179","21,815","25,860","9,230","21,033","7,328","12,989","7,210","11,463","4,729","9,853","2,057","8,083",157,"3,010",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1758,초지,310,3,"4,255",322,"11,892","4,490","22,576","9,720","18,133","13,614","11,368","7,964","8,431","5,287","7,831","4,923","8,750","5,484","7,229","5,574","6,121","6,145","7,175","7,294","8,935","8,811","10,779","13,026","11,378","17,781","5,216","16,091","3,846","10,610","3,292","9,201","1,664","7,889",609,"5,917",53,"2,193",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1759,안산,"2,019",16,"10,683","1,338","13,029","14,637","24,450","38,686","25,476","29,396","21,807","15,621","18,418","13,135","17,291","15,614","17,942","16,319","18,763","16,665","19,358","17,846","20,139","19,425","25,510","20,787","41,888","28,423","40,729","29,118","21,400","22,391","17,817","17,084","10,587","14,684","4,684","10,969","1,510","6,795",130,"2,825",0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,안산선,1760,신길온천,38,0,"3,197",135,"5,062","1,923","9,402","3,738","7,231","2,477","5,321","1,580","4,069","1,553","3,439","1,911","3,459","2,151","2,902","2,184","2,707","2,836","2,918","3,198","3,860","3,843","5,115","5,674","4,228","7,471","2,034","5,870","1,253","4,065",865,"3,803",576,"2,775",181,"2,146",28,576,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1761,정왕,298,6,"8,354",948,"12,602","11,970","22,687","23,116","21,380","36,440","17,221","28,451","14,259","18,696","14,865","13,853","16,123","15,262","16,507","15,150","15,924","14,603","22,073","14,875","27,139","16,166","34,185","20,637","35,091","25,639","16,943","19,324","13,265","15,078","9,971","14,172","6,366","11,741","1,998","8,016",90,"2,452",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1762,오이도,175,0,"5,880",547,"15,038","5,981","32,924","11,091","26,193","12,307","17,234","7,406","13,931","8,319","12,453","10,685","12,354","11,781","10,963","10,843","10,554","12,393","12,700","14,075","14,932","18,470","17,463","21,693","16,027","27,626","9,607","22,563","7,445","14,394","5,795","12,881","3,964","11,922","1,269","8,231",8,"3,810",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,안산선,1763,수리산,24,0,"3,605",573,"9,604","1,612","18,582","4,494","17,929","7,537","10,655","3,341","7,986","3,896","7,714","3,139","6,451","3,293","6,059","3,789","4,928","4,389","6,310","5,562","5,486","6,880","5,217","8,883","4,775","12,728","2,675","10,205","1,989","7,054","1,298","5,407",858,"5,603",351,"3,059",66,905,0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,과천선,1450,선바위,3,1,845,"1,530","5,607","9,820","15,670","21,373","17,996","25,780","14,480","14,906","10,903","7,900","10,375","7,593","10,816","7,741","11,039","7,680","10,503","7,246","12,097","8,238","15,721","10,421","25,402","12,667","31,056","15,628","13,515","12,034","9,292","8,759","6,733","8,016","3,650","7,082","1,263","4,014",112,764,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1451,경마공원,9,1,476,572,"1,090","2,976","1,932","4,170","2,501","12,062","2,414","36,903","2,278","37,923","3,096","21,191","3,797","20,126","5,759","16,248","8,107","10,324","13,396","6,001","21,940","3,841","33,412","2,533","69,666","2,326","9,416","1,939","2,212","1,328",826,"1,081",383,837,155,523,27,64,0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1452,대공원,3,0,94,259,322,"3,289",650,"4,397","1,142","10,549","1,637","15,707","1,809","18,697","3,841","11,372","7,536","9,705","8,624","9,784","9,783","8,286","11,113","4,818","14,212","2,913","16,203","1,932","13,033","1,501","5,380",982,"3,769",641,"2,849",446,400,353,113,187,19,52,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1453,과천,2,0,"2,812",402,"10,750","2,278","28,381","5,751","25,861","8,988","17,937","5,908","13,989","5,231","12,528","5,308","12,327","6,391","11,633","7,192","10,363","8,573","10,210","10,743","10,783","12,463","10,126","15,825","9,317","22,784","5,089","19,317","3,335","12,682","2,329","12,651","1,608","11,169",636,"6,876",93,"1,411",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1454,정부과천청사,19,3,"2,250","1,454","9,170","13,621","24,875","40,864","21,421","99,393","16,575","27,449","13,230","13,346","14,167","10,935","15,680","13,190","15,989","14,170","16,447","13,600","19,040","14,109","28,236","15,961","45,312","21,132","66,380","27,022","20,538","22,764","15,734","12,876","14,510","11,806","8,289","9,482","2,296","5,800",229,"1,239",0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1455,인덕원,84,6,"9,318","3,181","31,976","17,075","83,012","46,039","73,954","104,439","49,948","41,400","39,444","24,197","35,303","23,063","37,364","24,921","37,208","27,262","33,390","29,507","37,112","32,397","44,235","42,786","66,678","58,431","85,709","90,062","32,714","72,190","26,915","41,461","24,720","38,820","15,758","36,217","6,066","22,171",687,"5,982",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1456,평촌,83,5,"4,891","2,362","23,364","9,843","66,144","33,825","52,183","85,657","29,257","28,704","23,084","15,830","21,873","14,176","22,521","15,797","20,374","19,822","20,360","17,380","23,672","18,862","27,706","25,069","47,293","34,421","59,166","50,218","23,340","45,810","18,443","25,193","17,390","21,648","11,696","19,233","4,204","10,354",486,"3,921",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,과천선,1457,범계,94,2,"9,089","3,258","41,283","11,300","106,240","26,525","88,209","60,955","52,835","46,412","41,658","33,128","40,021","32,869","43,692","33,370","41,837","41,231","39,939","41,062","43,123","45,661","49,035","57,367","55,304","75,930","61,652","107,625","39,820","92,626","40,415","47,792","31,889","42,657","25,922","35,881","10,505","19,410","1,113","6,934",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1023,선릉,62,2,"1,198","1,585","2,440","11,873","5,403","46,978","8,747","122,961","7,255","83,018","7,777","40,215","9,664","26,337","12,014","23,845","13,250","25,948","15,408","21,343","19,847","18,485","28,007","20,688","50,049","23,523","73,097","25,783","33,598","15,813","22,873","8,598","20,184","7,060","16,256","6,097","4,918","3,511",170,759,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1024,한티,16,0,"2,273","1,493","8,830","10,988","25,521","29,754","28,439","46,115","20,129","41,721","16,855","26,266","17,717","21,431","21,424","26,099","23,151","33,134","22,263","23,674","25,654","28,755","32,259","34,620","48,316","44,405","46,333","40,495","29,400","27,118","30,924","17,325","27,084","15,145","34,907","13,145","4,852","6,726",244,453,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1025,도곡,40,2,"1,542","1,074","4,636","7,177","12,534","17,002","17,262","23,493","13,685","19,859","11,817","9,767","11,605","9,424","12,290","9,599","12,692","10,363","12,665","11,061","15,890","12,474","16,894","13,248","21,407","15,255","22,879","18,065","12,076","14,465","8,785","9,929","7,155","8,834","5,753","7,764","1,321","4,329",56,333,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1026,구룡,3,0,"1,036",497,"3,277","4,024","9,386","11,484","12,454","8,005","9,922","4,264","7,543","3,467","6,509","3,044","6,419","4,131","6,002","4,590","5,619","4,997","8,175","6,205","9,439","6,927","7,488","9,178","6,519","11,142","3,786","8,874","2,629","5,524","2,953","5,050","1,367","4,833",445,"3,107",44,109,0,1,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1027,개포동,10,0,"1,161",441,"4,224","3,624","13,334","6,865","14,513","8,903","10,026","7,175","8,318","6,194","7,031","4,623","8,563","5,526","7,678","6,638","7,058","6,345","7,951","7,696","9,553","9,069","9,128","11,727","8,736","14,899","5,268","11,905","4,262","7,811","3,673","7,338","3,347","6,583","1,173","3,912",31,109,0,0,0,0,0,0,2025-04-03 10:13:53
2025-03,분당선,1028,대모산입구,3,0,"2,670",613,"7,417","3,031","25,310","6,826","25,232","11,032","15,767","6,034","11,012","4,710","9,273","5,331","9,702","6,126","9,183","7,335","7,333","7,382","7,618","10,153","9,728","11,710","11,316","15,019","10,796","19,225","5,439","16,617","3,874","10,465","2,990","10,349","1,955","10,229",651,"5,452",22,336,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1030,수서,60,1,"4,039","4,442","10,051","14,304","41,378","29,997","61,033","46,730","39,098","28,742","35,644","21,755","25,311","19,732","32,679","23,979","27,248","22,614","21,708","23,835","29,808","28,609","32,151","35,779","41,166","48,465","42,743","63,909","20,964","40,504","20,440","29,577","15,457","26,508","14,619","23,355","7,989","9,766",285,"2,009",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1031,복정,0,0,0,0,1,0,2,0,4,0,6,0,7,0,9,0,12,0,7,0,6,0,6,0,11,0,17,0,19,0,5,0,6,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1846,수원,799,4,"5,820",772,"9,249","4,707","23,711","10,085","24,106","14,810","12,463","13,237","9,231","10,211","9,279","12,250","10,463","13,897","11,033","12,887","10,974","13,640","13,521","12,761","16,591","16,271","19,201","22,676","20,924","28,206","15,457","18,808","15,798","11,331","13,037","8,398","11,754","6,068","4,909","4,116",212,750,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1847,서울숲,156,1,"2,626",631,"5,561","6,060","13,279","23,310","21,900","46,003","15,450","37,498","10,087","26,513","11,204","22,285","13,912","23,235","16,480","25,413","19,590","24,985","24,103","24,325","30,814","23,892","47,512","25,018","54,526","30,012","34,374","19,079","22,942","10,670","18,206","8,673","11,445","7,652","3,295","3,726",139,793,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1848,압구정로데오,105,1,"2,453","1,171","3,714","13,197","5,731","27,806","8,877","68,731","9,197","101,244","10,851","56,692","16,159","41,662","21,507","35,433","25,656","36,161","31,518","34,273","40,191","32,076","50,304","34,484","64,479","39,561","84,272","43,859","68,238","25,363","55,296","12,306","37,241","8,693","25,485","6,943","9,181","4,254",489,941,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1849,강남구청,30,0,"1,415",857,"2,815","5,986","7,779","19,020","11,509","55,047","9,985","41,761","8,927","20,383","10,215","15,411","11,502","15,145","12,855","17,110","14,290","15,225","16,900","15,441","19,659","15,696","31,566","17,430","47,909","22,186","25,554","13,963","15,300","8,119","13,178","6,593","8,782","6,216","2,753","3,434",105,748,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1850,선정릉,9,0,868,"1,008","2,121","4,632","5,192","13,120","7,640","45,930","7,460","39,634","6,591","15,924","7,690","10,306","9,832","9,768","10,069","9,906","11,680","8,866","12,346","7,940","14,479","8,243","25,347","9,276","39,695","10,513","20,889","6,929","10,946","4,573","9,073","4,171","5,698","4,019","2,051","2,107",77,460,0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1851,가천대,20,0,"4,418",895,"7,020","3,534","19,009","7,236","24,202","55,138","17,298","39,890","14,077","32,822","17,761","22,464","22,521","25,686","22,917","19,508","29,824","17,857","30,988","13,620","41,832","14,490","44,570","19,233","28,572","24,248","14,501","19,408","10,597","15,452","10,455","16,651","9,061","16,467","4,785","11,892",173,"1,311",0,0,0,0,0,0,2025-04-03 10:13:54
2025-03,분당선,1852,태평,302,26,"14,975","1,635","20,115","4,993","42,371","8,257","60,001","17,587","41,009","12,487","24,836","12,371","21,071","14,300","22,200","15,698","21,388","16,488","19,209","19,801","18,980","26,299","20,049","30,454","20,854","36,367","19,201","46,021","11,304","34,114","8,734","25,101","6,150","28,676","4,214","22,144","1,850","12,079",92,"1,224",1,0,0,0,0,0,2025-04-03 10:13:54
