사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-05,7호선,2722,상봉,504,15,"11,008","1,623","21,025","8,433","51,887","13,066","72,785","28,190","39,905","20,166","26,879","17,756","24,638","19,039","27,648","21,358","27,136","23,458","25,958","23,858","27,021","27,057","30,216","33,788","32,446","44,296","32,916","66,924","24,104","55,800","19,741","33,999","18,435","28,809","14,186","27,856","7,499","17,350","1,390","7,602",3,38,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2723,면목,78,1,"13,460","1,032","23,818","5,990","53,996","9,351","68,316","30,797","41,107","17,805","28,003","15,206","23,522","15,129","25,028","18,512","24,540","18,989","20,955","19,534","23,116","26,002","27,460","32,539","22,836","38,124","22,996","52,457","16,275","44,197","10,543","29,229","8,216","26,120","5,851","24,075","2,671","13,374",479,"4,609",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2724,사가정,34,0,"13,086","1,306","24,673","8,328","53,522","12,101","68,645","26,174","43,196","18,322","30,226","17,305","25,156","17,877","26,799","19,848","25,391","21,611","23,582","22,789","23,915","29,812","24,720","35,789","26,107","44,859","25,053","63,711","18,185","50,488","13,378","30,618","10,789","28,896","8,290","24,633","4,374","13,646",733,"4,592",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2725,용마산(용마폭포공원),5,0,"5,017",605,"11,148","2,291","22,745","3,967","28,013","9,504","16,191","6,397","10,424","6,409","8,900","5,827","9,397","6,661","8,797","7,403","7,418","7,763","7,483","10,307","8,261","11,793","7,857","15,011","7,531","21,168","4,979","17,316","3,551","11,122","3,062","10,993","1,931","9,863","1,007","6,020",144,"2,033",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2726,중곡,6,0,"6,350",762,"13,713","4,501","29,821","16,349","44,025","28,650","29,029","14,837","18,512","10,300","16,506","9,792","17,390","11,397","16,689","12,636","14,625","13,492","15,636","16,822","20,532","20,443","22,177","23,425","23,116","33,571","12,231","26,855","8,831","17,964","7,191","16,395","5,591","14,416","2,045","8,391",413,"2,755",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2727,군자(능동),50,0,"9,166",838,"14,972","6,455","35,591","9,716","55,834","25,379","38,562","19,411","24,201","12,871","20,909","12,996","22,984","13,984","22,431","15,993","20,836","17,194","21,209","20,143","24,589","23,726","29,815","30,048","33,488","43,620","22,087","32,337","19,303","21,839","17,902","19,653","14,100","17,208","7,446","10,530","1,455","3,408",0,43,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2728,어린이대공원(세종대),43,2,"3,682",924,"8,029","8,506","19,645","17,736","33,097","80,686","25,812","55,717","21,803","55,315","25,451","44,183","27,967","34,869","31,212","44,170","38,387","35,645","40,732","28,822","53,087","28,640","63,982","30,119","56,247","39,002","32,092","27,131","26,442","19,311","26,149","16,784","26,528","16,431","16,854","11,768","3,382","3,329",0,2,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2729,건대입구,78,2,"4,795","1,141","5,459","9,297","13,891","20,600","19,877","40,368","16,699","33,003","15,967","29,574","17,978","25,708","20,286","27,380","23,149","28,781","27,181","27,278","30,925","26,316","37,477","27,997","45,092","34,572","37,589","42,025","27,847","28,149","30,106","17,567","27,472","15,228","23,334","12,446","13,803","7,289","2,260","3,990",0,187,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2730,자양(뚝섬한강공원),22,0,"5,140",713,"9,981","5,745","22,639","8,452","30,992","15,632","22,270","13,633","14,170","11,641","12,373","14,268","13,488","17,199","14,412","20,773","15,280","21,646","18,904","25,749","23,154","30,161","24,112","36,519","25,900","48,256","23,878","39,639","29,843","26,128","41,186","16,910","21,969","13,072","9,212","6,772","1,286","2,018",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2731,청담,19,1,"2,447","3,760","7,142","34,107","12,000","56,809","15,362","125,689","14,517","85,141","13,835","34,755","16,824","22,679","20,008","22,311","20,961","23,674","25,356","21,320","32,886","19,228","45,380","19,735","67,093","21,006","95,795","21,037","49,171","14,263","29,425","10,712","26,113","9,727","19,673","7,336","5,571","4,193",743,"2,954",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2732,강남구청,15,1,"1,933","1,709","4,156","16,603","7,912","36,646","9,938","98,973","10,509","94,398","10,403","41,638","12,678","24,933","15,203","22,418","18,319","23,486","22,386","20,760","26,995","19,617","32,931","19,368","50,996","20,654","81,357","20,890","51,903","13,371","33,428","9,361","31,144","7,612","21,257","5,971","8,589","4,160","1,372","1,877",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2733,학동,11,0,"2,007","1,632","4,678","23,418","9,011","54,201","11,941","166,860","11,586","120,713","12,342","52,910","16,261","28,548","20,154","24,446","23,750","28,609","28,023","22,985","36,225","18,929","45,147","18,961","82,782","20,762","145,421","20,630","67,351","12,673","38,247","8,871","33,243","7,903","23,938","5,758","8,816","3,632","1,437","1,381",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2734,논현,44,3,"2,963","1,485","4,940","17,633","8,929","40,609","14,146","99,088","13,129","87,743","12,644","36,951","14,510","24,800","16,759","23,482","19,027","25,451","23,317","23,548","28,191","22,208","34,622","24,556","61,866","29,902","94,185","34,410","54,143","19,453","36,478","12,507","36,633","10,827","33,393","8,457","16,408","5,717","3,030","2,696",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2735,반포,35,1,"1,039","1,084","3,087","16,658","8,578","11,975","12,725","18,894","9,522","17,016","7,674","11,163","7,828","11,274","9,608","10,944","10,337","10,643","11,275","10,171","14,051","10,349","22,131","10,385","20,699","10,906","18,178","11,941","12,820","7,533","10,732","5,367","10,308","4,875","7,816","4,610","2,286","2,701",265,923,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2736,고속터미널,30,4,"1,437","3,118","3,384","23,005","13,169","40,660","21,627","50,480","28,420","38,111","27,638","31,907","31,340","29,259","32,846","27,018","33,590","30,028","33,723","27,589","43,353","23,177","47,644","24,144","60,950","26,479","52,363","27,959","38,950","17,671","39,730","11,124","36,452","10,926","27,571","5,948","8,843","3,627",735,856,0,5,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2737,내방,7,0,"2,723","1,961","8,872","15,644","19,091","26,624","28,632","71,667","22,489","44,559","18,280","21,834","17,575","17,543","18,812","18,203","21,133","19,566","22,295","18,558","23,471","18,940","29,990","20,549","45,060","26,621","61,782","32,528","26,148","21,128","19,347","14,156","18,854","12,636","13,101","10,464","4,528","7,123",835,"3,369",0,214,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2738,이수,38,1,"4,944","1,632","10,413","18,016","28,394","17,066","42,612","41,734","30,319","29,915","22,850","21,633","22,685","20,643","24,884","21,832","26,009","24,302","26,387","24,590","28,820","27,366","35,987","31,866","37,679","42,332","44,210","56,798","27,252","37,287","25,297","22,319","27,831","18,771","23,657","16,619","12,217","10,321","1,914","3,295",1,22,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2739,남성,26,1,"6,408",933,"15,008","3,858","37,940","6,901","52,673","17,078","34,995","12,608","22,018","12,042","18,638","12,894","18,558","12,959","18,667","14,381","16,275","15,480","15,832","19,383","16,478","22,795","16,180","30,201","16,067","42,891","10,022","31,347","9,079","21,026","7,649","19,358","5,234","16,790","2,446","10,215",451,"3,137",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2740,숭실대입구(살피재),33,0,"6,441","1,041","13,886","3,927","37,202","8,495","47,504","37,186","32,111","24,199","23,436","37,043","22,305","25,824","22,708","20,280","24,120","25,800","26,284","23,936","25,434","23,079","36,621","27,928","38,527","34,949","26,401","48,088","17,729","34,077","15,972","23,432","18,022","21,268","15,300","21,659","9,206","14,888","1,814","4,251",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2741,상도,6,1,"5,564","1,773","13,327","5,949","34,644","8,728","43,877","26,871","29,433","20,117","21,012","20,546","19,018","18,294","20,468","17,625","20,974","17,692","20,278","19,775","21,200","19,830","23,655","22,881","26,913","30,213","25,114","44,322","14,631","29,987","13,144","20,478","13,857","18,822","10,708","18,075","5,924","12,277","1,312","3,519",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2742,장승배기,3,1,"5,741","2,102","11,681","9,257","26,544","8,574","36,944","17,747","24,548","12,285","16,721","9,646","14,768","9,943","15,059","11,425","15,226","12,265","13,198","12,822","13,736","15,233","16,979","17,596","17,679","21,439","15,124","30,398","8,627","22,206","7,480","15,407","6,576","13,638","4,746","12,435","1,971","8,320",537,"2,687",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2743,신대방삼거리,74,1,"10,122",787,"19,601","5,072","50,575","9,471","73,307","18,748","43,407","16,144","27,378","14,104","24,955","15,335","26,153","16,311","23,627","18,748","21,273","19,934","20,541","24,595","21,977","28,564","20,677","38,535","21,392","59,642","12,988","44,336","11,379","28,149","9,714","27,093","7,156","23,204","3,423","14,986",644,"5,288",0,53,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2744,보라매,10,1,"3,864",948,"6,564","3,351","16,944","9,261","24,077","20,972","15,721","12,495","10,942","11,227","10,921","11,301","11,233","11,488","11,974","11,728","11,910","11,352","13,016","12,235","14,692","13,212","15,123","17,171","16,964","24,327","8,243","17,436","7,818","11,344","6,848","10,833","5,486","9,025","2,010","5,835",316,"2,345",0,48,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2745,신풍,229,1,"14,108","1,117","16,495","5,674","39,875","11,431","51,356","20,326","30,601","14,554","19,697","12,013","17,413","12,531","18,557","12,779","17,568","13,937","15,972","14,513","16,414","18,335","18,405","23,270","18,313","30,509","18,584","41,302","11,880","29,484","8,830","19,348","7,169","18,625","5,114","16,059","2,299","8,802",365,"3,017",1,454,1,2,0,0,2025-06-03 10:16:46
2025-05,7호선,2746,대림(구로구청),57,2,"13,065",979,"9,323","4,527","17,056","7,936","23,130","18,855","18,805","15,596","14,717","19,263","15,045","20,940","16,636","16,833","17,936","16,571","19,173","16,661","18,762","18,472","19,492","21,282","20,941","26,086","20,460","24,316","13,806","16,108","11,114","12,385","9,128","14,737","7,361","11,247","3,696","5,867",455,"1,451",0,2,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2747,남구로,183,4,"19,591","1,405","15,785","7,314","30,376","32,144","35,520","85,954","25,424","41,909","17,910","19,657","16,458","16,648","17,477","16,133","16,652","16,814","16,051","16,101","18,130","19,122","21,711","24,937","43,872","34,260","66,685","32,311","28,977","22,868","15,535","16,177","11,117","18,460","7,450","15,536","3,495","8,135",504,"2,181",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2748,가산디지털단지,640,11,"6,852","5,586","10,925","29,523","24,036","137,156","28,557","352,949","21,664","202,031","20,705","56,783","25,428","36,963","33,159","36,475","36,965","36,245","42,177","32,020","54,219","29,929","80,623","29,065","206,240","31,379","281,231","37,154","112,425","26,220","65,715","16,973","49,887","14,452","28,271","13,358","12,143","8,983","1,610","3,205",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2749,철산,29,1,"10,418","3,896","32,383","10,603","79,856","17,209","82,285","36,291","49,652","28,015","35,592","20,875","33,831","20,936","34,229","23,540","29,603","26,559","27,993","27,828","29,864","33,107","32,055","41,854","34,875","61,368","35,870","88,383","20,704","66,133","18,607","39,418","18,012","35,299","14,938","31,362","6,724","18,812","1,164","5,661",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2750,광명사거리,179,2,"19,975","7,038","31,826","13,173","79,219","16,212","84,140","26,698","48,630","24,961","35,283","25,414","32,988","29,875","34,929","33,424","34,296","34,779","33,371","34,055","34,587","39,972","40,430","45,914","38,766","58,363","34,492","80,848","24,028","60,551","16,587","35,889","13,135","31,474","9,581","26,017","4,057","16,530",703,"4,969",0,37,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2751,천왕,19,0,"8,669","1,091","20,091","7,118","52,805","10,314","57,762","18,528","32,465","9,181","20,663","7,924","17,592","9,585","17,278","12,503","15,735","13,897","14,121","14,782","15,195","18,512","17,937","23,104","17,235","31,793","15,441","45,930","7,663","35,372","5,616","22,686","4,415","19,429","3,061","17,260","1,249","10,864",290,"2,959",0,170,0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2752,온수(성공회대입구),148,1,"8,980",771,"18,942","4,088","42,015","11,455","50,621","21,278","23,575","14,230","14,401","8,448","12,725","9,282","14,091","9,887","13,064","11,177","12,050","11,259","13,762","13,589","17,725","16,518","18,863","22,482","15,475","37,742","7,283","27,315","5,807","18,374","6,349","14,795","3,805","13,845","2,056","9,015",397,"5,020",1,"1,035",0,0,0,0,2025-06-03 10:16:46
2025-05,7호선,2753,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2810,암사역사공원,4,0,"2,938",462,"9,603","2,616","28,203","6,723","32,578","7,607","17,678","4,799","11,554","4,741","10,054","5,053","9,576","6,431","9,198","8,179","8,161","8,665","8,573","9,247","10,271","12,473","10,931","16,843","10,646","23,204","5,782","17,448","4,034","12,513","3,501","10,029","2,557","10,769",920,"5,431",152,"1,364",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2811,암사,107,1,"15,472",845,"25,443","5,621","66,438","9,083","79,205","19,708","44,456","15,055","29,637","12,344","26,367","16,238","25,633","17,526","24,525","19,750","21,103","21,937","20,432","28,544","21,654","34,075","22,463","42,864","22,299","62,627","14,366","47,936","11,768","29,237","9,098","25,850","6,039","25,127","2,335","13,644",485,"4,290",1,128,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2812,천호(풍납토성),128,1,"10,747","2,456","17,287","12,630","43,678","19,558","54,892","34,911","35,034","32,336","24,490","24,683","24,004","27,083","26,111","28,293","26,905","32,711","26,913","31,927","29,342","36,517","34,072","40,189","39,494","52,558","40,339","70,968","27,295","48,798","24,815","30,451","17,692","28,308","13,989","22,066","6,800","13,910","1,596","4,191",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2813,강동구청,21,0,"5,822",985,"12,019","5,987","29,831","16,360","37,711","33,791","25,510","15,916","18,334","12,341","16,025","11,313","16,281","13,084","16,597","15,681","15,237","14,826","16,033","18,177","18,162","20,482","22,009","26,237","28,240","33,862","11,580","25,687","9,318","16,726","7,865","15,411","5,776","13,044","2,303","7,889",367,"2,163",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2814,몽촌토성(평화의문),11,1,"1,897","2,098","4,877","8,972","13,351","12,735","19,677","34,375","13,574","19,424","11,712","11,716","13,230","11,191","11,689","11,291","11,875","12,592","12,720","10,929","14,220","11,075","17,694","13,308","21,785","16,192","25,322","19,401","11,975","14,823","10,089","9,958","9,955","8,151","8,313","7,488","4,098","4,815",772,"1,287",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2815,잠실(송파구청),37,2,"1,793","3,216","3,878","14,809","8,556","42,030","11,915","95,686","10,220","59,573","11,368","45,990","16,068","46,796","20,843","45,321","26,583","46,292","34,958","42,689","44,471","43,522","51,832","41,453","63,904","44,669","81,941","48,858","54,034","25,787","51,346","15,304","48,524","10,329","34,772","7,538","12,088","4,908","2,031","1,878",0,163,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2816,석촌,3,0,"2,805",827,"6,347","4,929","16,360","10,046","23,876","23,638","14,549","20,918","12,272","15,235","12,540","17,108","13,784","17,364","14,265","18,670","14,752","17,665","15,230","19,146","16,981","20,063","19,905","26,479","22,915","31,747","13,743","21,172","13,024","13,826","14,001","11,811","11,516","9,684","4,667","5,802",804,"2,037",0,11,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2817,송파,25,0,"3,398",766,"11,000","5,366","31,039","11,906","36,780","19,875","24,583","12,662","18,589","10,156","16,981","10,200","16,451","11,350","16,098","14,328","14,268","14,516","16,263","17,733","17,070","20,517","16,964","25,276","18,274","33,547","10,639","24,571","8,064","15,661","6,490","14,931","5,406","12,616","2,097","6,370",257,"1,935",1,53,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2818,가락시장,211,2,"4,179","2,692","6,993","8,252","12,678","16,428","14,721","41,059","11,980","17,096","11,401","13,249","11,666","12,955","12,403","12,248","13,425","13,383","14,552","13,056","15,720","13,259","17,054","16,056","21,031","18,583","28,365","21,716","13,202","15,452","11,882","11,253","11,653","9,113","8,660","7,512","4,262","5,334","1,014","1,778",0,506,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2819,문정,5,0,"2,613","3,504","8,990","11,394","26,756","56,841","34,768","165,331","23,204","76,242","19,124","29,990","20,656","20,819","23,650","21,659","25,798","24,051","28,794","21,535","30,974","21,558","36,530","25,006","85,147","29,289","117,742","40,211","41,825","29,599","29,293","18,688","25,616","15,862","18,581","15,078","7,501","7,661","1,342","2,023",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2820,장지,16,0,"5,940","3,127","19,989","12,161","46,083","27,774","51,428","47,497","34,421","34,097","24,157","20,620","21,236","21,630","22,145","22,261","23,522","21,849","23,865","22,757","29,808","25,579","34,352","28,842","45,789","34,927","48,403","51,374","28,733","31,286","23,379","19,752","18,201","18,652","8,760","15,536","3,123","9,503",513,"2,203",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2821,복정,70,0,"4,067","2,314","11,957","10,194","28,402","11,295","35,970","19,754","23,133","16,209","15,444","10,232","12,507","7,915","14,214","9,423","13,557","9,598","12,774","9,667","14,102","12,290","18,172","15,069","23,309","22,051","25,187","30,092","15,152","20,735","9,827","14,402","7,252","12,998","6,122","11,990","2,646","5,547",531,"1,210",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2822,산성,4,0,"5,183",852,"11,302","2,597","29,408","3,887","31,001","9,337","16,802","6,267","11,874","5,898","9,635","5,021","9,736","5,965","9,331","6,858","8,102","7,918","8,622","10,590","9,402","12,959","9,568","17,918","6,919","27,014","3,733","21,812","2,931","14,002","2,381","13,221","1,533","11,251",724,"6,966",137,"2,601",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2823,남한산성입구(성남법원.검찰청),121,15,"11,674","1,694","22,145","4,770","52,675","10,687","63,551","26,659","34,378","25,120","23,596","14,389","20,833","11,332","22,697","14,176","20,053","16,410","18,270","14,549","20,695","19,686","24,160","25,031","25,329","30,444","21,617","43,809","10,681","34,078","8,045","23,086","5,953","23,093","4,457","20,116","1,624","12,512",314,"3,957",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2824,단대오거리,69,0,"10,942","1,623","20,093","5,763","48,406","11,541","55,968","20,078","29,932","12,442","20,631","9,398","17,896","10,346","19,829","12,061","18,233","13,280","15,629","14,983","16,110","19,899","19,938","25,679","21,412","31,505","21,613","46,711","10,981","35,380","8,091","22,991","6,468","20,962","4,198","18,977","2,033","11,497",434,"3,441",0,1,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2825,신흥,6,0,"3,899",692,"7,795","2,948","19,083","3,628","22,339","6,981","13,158","4,776","8,747","5,592","7,937","6,185","8,336","7,801","7,837","8,345","7,753","9,155","8,742","10,461","10,349","13,482","9,985","14,661","8,792","19,689","5,355","15,896","4,412","10,457","3,207","9,225","2,111","8,327","1,102","4,536",209,"1,503",0,9,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2826,수진,9,0,"3,981",557,"7,147","2,524","17,219","5,306","22,190","13,042","13,080","7,148","9,910","6,141","9,712","6,236","10,696","7,033","9,642","8,435","8,463","8,474","9,795","8,980","13,152","10,899","10,063","11,454","8,148","15,894","5,206","13,723","4,392","8,954","3,762","8,362","2,608","7,347","1,090","5,000",261,"1,542",0,32,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2827,모란,19,2,"2,532",521,"3,620","4,167","9,516","5,375","11,741","12,682","8,333","7,645","8,074","7,972","8,796","8,080","10,938","8,617","11,692","8,082","11,410","7,871","12,762","8,340","15,514","9,434","13,432","8,666","12,865","10,979","7,402","6,835","5,416","5,049","5,298","4,609","4,467","4,033","2,432","2,502",742,"1,445",1,400,0,0,0,0,2025-06-03 10:16:46
2025-05,8호선,2828,남위례,6,0,"1,884","1,586","7,692","5,658","21,786","9,930","26,829","24,779","15,584","12,092","11,372","7,812","10,201","7,140","10,808","8,571","10,950","10,208","10,569","9,876","12,803","10,848","17,367","14,460","17,673","19,037","18,883","25,934","9,347","19,042","7,830","12,788","7,547","10,143","5,797","10,217","2,507","6,151",711,"1,371",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4101,개화,14,0,"2,585",148,"7,144","2,239","13,074","3,397","9,586","4,652","4,160","2,914","3,203","2,260","2,959","2,530","2,642","2,181","2,705","2,408","2,998","2,489","3,259","2,859","4,350","2,797","5,908","4,100","5,676","5,701","2,394","5,087","1,814","2,795","1,526","2,272",702,"2,082",305,"1,293",92,468,0,34,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4102,김포공항,5,2,559,"2,896","2,778","12,640","9,351","16,371","9,550","19,849","6,638","17,612","7,415","19,961","8,306","21,209","9,549","23,796","11,365","22,839","12,584","22,089","14,571","20,117","14,311","24,031","17,267","27,189","18,641","25,608","13,577","13,985","11,145","6,109","10,887","3,930","9,200","3,000","3,067","1,978",97,"1,476",1,151,1,1,1,1,2025-06-03 10:16:46
2025-05,9호선,4103,공항시장,8,0,"3,437",274,"4,420","1,246","9,579","2,184","11,669","4,765","6,856","3,781","5,373","3,238","4,692","3,724","5,326","4,117","4,833","3,926","4,395","4,328","4,389","5,591","4,713","6,490","5,140","7,634","4,383","11,230","2,912","8,609","2,440","6,714","2,017","5,964","1,479","5,873",854,"3,731",130,"1,387",1,132,0,1,0,0,2025-06-03 10:16:46
2025-05,9호선,4104,신방화,3,0,"5,388",836,"12,005","2,887","27,792","6,028","27,620","13,376","16,047","7,814","12,469","6,327","11,107","6,833","11,411","8,120","10,835","8,935","9,493","9,772","11,174","11,269","11,031","13,885","9,842","17,508","10,546","23,637","6,440","20,548","5,361","12,457","4,121","11,080","2,950","11,914","1,156","6,496",203,"2,214",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4105,마곡나루(서울식물원),15,0,"5,319","1,534","11,180","10,951","29,790","25,164","32,003","61,228","18,438","29,267","14,657","19,146","16,326","18,004","19,407","18,307","20,500","18,966","21,875","18,132","24,001","18,376","29,676","20,575","48,202","27,497","53,535","39,217","25,250","30,314","21,081","19,046","19,640","19,131","15,793","16,274","7,297","11,572","1,020","4,151",0,429,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4106,양천향교,4,0,"4,957","1,138","11,179","9,972","30,379","17,408","31,796","44,743","16,400","18,819","13,147","10,988","13,788","9,130","15,988","10,990","14,507","12,480","13,928","10,989","15,734","12,058","19,911","15,097","27,408","19,535","35,054","28,830","13,396","24,954","9,020","15,796","7,361","16,187","5,314","13,377","2,250","10,238",470,"2,539",1,225,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4107,가양,153,1,"17,229","1,643","29,205","10,187","75,515","30,074","79,597","55,682","47,323","32,261","37,676","20,617","35,323","22,296","37,611","23,276","33,425","25,789","29,592","29,209","32,068","35,017","37,139","40,258","44,555","48,174","51,862","74,695","23,627","60,085","17,467","40,439","14,387","34,626","10,046","32,777","4,285","20,190",650,"6,069",1,217,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4108,증미,0,0,"2,683",555,"8,586","3,067","23,233","11,204","24,892","45,665","13,449","17,933","9,972","6,484","9,757","6,173","9,888","6,616","9,881","7,112","8,525","7,926","8,681","8,746","10,043","9,853","21,104","13,499","35,662","20,373","10,365","15,414","5,886","9,379","4,976","8,538","2,668","8,553","1,111","4,680",221,"1,623",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4109,등촌,15,4,"6,378","1,258","16,555","5,536","50,030","8,285","59,310","19,764","28,328","13,068","20,108","11,759","21,085","12,320","19,947","14,696","18,739","15,998","16,895","17,001","18,257","20,373","18,984","22,540","18,532","33,299","19,273","47,763","10,827","36,772","8,181","21,536","6,778","19,693","5,127","16,799","2,413","9,914",438,"3,113",0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4110,염창,7,0,"13,786",849,"29,297","5,483","78,666","8,973","85,409","19,058","49,350","12,532","32,409","11,326","28,405","12,924","29,100","15,475","25,334","18,174","21,422","20,707","21,528","26,616","22,679","32,045","24,331","50,346","23,959","71,854","13,787","59,770","10,995","39,468","9,697","35,097","7,003","35,758","2,911","20,871",446,"6,766",2,392,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4111,신목동,4,0,"2,559",410,"6,846","2,589","21,890","3,902","20,317","6,983","10,866","5,130","8,295","3,327","7,007","3,387","7,216","4,638","6,716","5,299","5,354","5,180","6,075","6,601","6,880","8,381","7,939","9,973","7,007","15,949","3,733","11,732","2,516","7,530","2,049","7,464","1,897","6,057",646,"4,396",160,"1,279",0,111,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4112,선유도,2,0,"2,317","1,417","6,864","4,283","23,428","14,520","28,069","38,856","13,898","20,373","10,473","8,911","10,377","8,960","11,105","9,994","11,474","9,439","11,318","10,001","11,810","11,037","15,543","11,532","27,019","14,535","35,579","23,132","14,061","16,237","8,614","10,464","7,052","8,647","5,027","8,716","1,952","4,795",352,"1,544",0,15,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4113,당산,96,0,"9,265","1,629","17,977","7,788","51,667","16,785","61,149","44,444","37,620","27,092","28,733","17,488","27,818","19,585","30,628","20,667","28,230","24,330","26,505","23,089","27,592","27,747","30,623","33,251","39,864","46,172","48,588","65,467","27,230","47,348","21,888","33,634","20,513","33,436","16,710","30,746","8,346","20,168","1,605","5,606",2,280,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4114,국회의사당,6,0,884,"1,798","2,372","12,433","5,472","50,541","8,465","159,788","8,229","62,662","11,576","34,065","16,148","25,971","19,557","22,432","24,098","25,685","28,840","21,508","31,185","16,642","42,055","15,400","77,606","17,646","103,822","14,720","40,320","8,621","29,389","6,043","25,679","5,420","14,981","4,498","5,111","2,705",981,929,0,0,0,0,0,0,2025-06-03 10:16:46
2025-05,9호선,4115,여의도,13,1,"3,170","2,832","4,615","29,022","9,501","151,706","12,094","166,511","13,158","79,085","17,535","38,736","26,113","38,650","27,546","39,179","34,200","39,413","38,381","34,556","48,361","31,235","64,837","32,614","158,375","32,756","154,050","34,121","75,369","19,542","65,736","11,634","47,849","9,671","26,636","8,709","8,704","4,747","1,354","1,980",1,313,1,1,0,0,2025-06-03 10:16:46
